v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,ean8,ean13,boolean_null,low_variance,number_in_words,dayofweek,year,currency_amount,currency_currency,markdown_text_amount,markdown_text_currency
,0,5,0,1,1,1,1,0,3,3,1,2,3,1,5,6,6,6,11,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,6,.5,no,14,0,0,0,0,0,1,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,0,0,1,0,0,0,1,0,18,121,324,36,0,4,4.0,0.25,175.5625,324,4,10969205,4413692797756,False,22,9.0,Tuesday,1972,119.0,$,9.0,kn
,0,5,0,1,1,1,1,0,3,3,1,2,3,1,5,6,6,6,14,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,no,14,0,0,0,0,0,0,0,1,0,3,2.0,1,0,0,0,0,0,1,1,6,0,0,1,0,0,0,1,0,62,196,3844,36,0,4,4.0,0.25,175.5625,3844,4,65018743,3594661121787,True,21,105.0,Tuesday,2005,1550000.0,Rp,1.0,man.
,0,5,0,1,1,1,1,0,3,3,1,2,3,1,5,6,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,6,.5,no,14,0,0,1,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,0,0,1,0,0,0,1,0,64,36,4096,36,0,4,4.0,0.25,175.5625,4096,4,24980173,9792556158267,True,22,1.0,Monday,2009,50.0,,256.0,Le
,0,5,0,1,1,1,1,0,3,3,1,2,3,1,5,6,6,6,13,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,6,.5,no,14,0,0,0,0,0,0,0,1,0,3,2.0,1,0,0,0,0,0,1,1,6,0,0,1,0,0,0,1,0,36,169,1296,36,0,4,4.0,0.25,175.5625,1296,4,67651443,6154827830181,,21,105.0,Sunday,2004,75990.0,KÄ,1.0,kn
,0,5,0,1,1,1,1,0,3,3,1,2,3,1,5,6,6,6,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,6,.5,no,14,1,0,0,0,0,0,0,0,0,3,2.0,1,0,0,0,0,0,1,1,6,0,0,1,0,0,0,1,0,6,0,36,36,0,4,4.0,0.25,175.5625,36,4,86278966,2295112784827,True,21,9.0,Saturday,1981,15130.0,Ð ,4.0,Br
200000.0,0,7,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,yes,6,no,0,0,1,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,72,36,5184,16,36,0,1.7777778999999998,1.0,64.0,5184,4,18495416,8411997809248,False,22,105.0,Tuesday,1985,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,
200000.0,0,7,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,4,yes,6,no,0,0,0,0,1,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,29,121,841,16,36,0,1.7777778999999998,1.0,64.0,841,4,3037836,5762691665276,,21,105.0,Sunday,1995,99.0,â‚¬,371.0,
200000.0,0,7,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,4,yes,6,no,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,50,81,2500,16,36,0,1.7777778999999998,1.0,64.0,2500,4,99690854,7063197685699,,22,1.0,Wednesday,2001,99.0,â‚¬,295.0,kn
200000.0,0,7,0,1,1,0,,0,2,2,0,2,2,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,yes,6,no,0,0,1,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,1,1,4,0,0,1,0,0,0,1,0,75,36,5625,16,36,0,1.7777778999999998,1.0,64.0,5625,4,23940390,2986395770644,False,22,1.0,Friday,2001,99.0,â‚¬,263.0,
50000.0,0,1,0,1,0,0,,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,no,yes,no,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,34,1,1156,1,1,0,1.0,0.0,1.0,1156,4,14359842,9582076917815,,21,5.0,Wednesday,2004,15130.0,Ð ,409.0,Le
,0,3,0,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,6,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,5,4,no,6,0,0,1,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,17,36,289,25,0,16,6.25,16.0,36.0,289,1,79014748,7271931447599,False,21,5.0,Saturday,2020,1235.99,â‚¬,3.0,Sk
,0,3,0,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,6,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5,4,no,6,0,0,1,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,34,36,1156,25,0,16,6.25,16.0,36.0,1156,1,34129890,4338224629520,,22,5.0,Saturday,1972,1235.99,â‚¬,4.0,Le
,0,3,0,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,5,4,no,6,1,0,0,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,2,0,4,25,0,16,6.25,16.0,36.0,4,1,46985279,499816863563,,22,5.0,Thursday,2016,50.0,,360.0,Le
,0,3,0,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,5,4,no,6,0,1,0,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,13,16,169,25,0,16,6.25,16.0,36.0,169,1,35453154,1707055096314,,22,5.0,Tuesday,2011,1235.99,â‚¬,1.0,kn
,0,3,0,1,1,0,,1,1,2,1,2,3,2,3,5,5,5,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,5,4,no,6,1,0,0,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,4,0,16,25,0,16,6.25,16.0,36.0,16,1,75357122,6883995899774,True,21,20.1,Friday,2015,99.0,â‚¬,1.0,Af
,0,1,0,1,1,0,,0,0,0,0,1,1,0,1,1,1,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,no,no,6,0,0,1,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,61,36,3721,1,0,0,1.0,0.0,36.0,3721,1,72925737,1127923570201,,22,5.0,Tuesday,2011,1550000.0,Rp,1.0,Le
,0,1,0,1,0,0,,0,0,0,0,2,2,0,2,2,2,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,yes,no,6,0,0,1,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,38,36,1444,4,0,1,4.0,1.0,36.0,1444,2,79627047,6854296858173,False,22,9.0,Sunday,1982,75990.0,KÄ,1.0,
,0,1,0,1,0,0,,0,0,0,0,2,2,0,2,2,2,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,yes,no,6,0,1,0,0,0,0,0,0,0,1,2.0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,12,16,144,4,0,1,4.0,1.0,36.0,144,2,47645417,8830079629077,,22,1.0,Wednesday,1989,1235.99,â‚¬,1.0,kn
60000.0,0,1,0,1,0,0,,0,2,2,0,0,0,0,2,2,2,2,11,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,no,no,no,0,0,0,0,1,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,22,121,484,4,0,0,4.0,0.0,30.25,484,4,40311524,7756232946236,True,21,5.0,Thursday,1989,1235.99,â‚¬,9.0,Br
60000.0,0,1,0,1,0,0,,0,2,2,0,0,0,0,2,2,2,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,no,no,no,1,0,0,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,25,0,625,4,0,0,4.0,0.0,30.25,625,4,38033292,9981831610211,True,21,1.0,Monday,1973,50.0,,251.0,man.
,0,4,0,1,1,0,,0,0,0,1,2,3,1,2,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,2,no,6,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,40,36,1600,9,0,1,2.25,4.0,30.25,1600,3,84364289,951268291214,True,21,20.1,Monday,2021,1235.99,â‚¬,10.0,Le
,0,4,0,1,1,0,,0,0,0,1,2,3,1,2,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,3,2,no,6,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,9,0,1,2.25,4.0,30.25,0,3,4683193,7648957691532,,22,20.1,Sunday,2009,75990.0,KÄ,1.0,kn
,0,4,0,1,1,0,,0,0,0,1,2,3,1,2,3,3,3,5,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,3,2,no,6,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1,0,68,25,4624,9,0,1,2.25,4.0,30.25,4624,3,58515952,4011632067466,False,22,9.0,Tuesday,1981,50.0,,470.0,kn
107000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,12,no,0,0,0,1,0,0,0,0,0,2,1.5,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,45,49,2025,9,144,1,2.25,0.25,90.25,2025,4,70645514,5697043275417,False,22,9.0,Monday,2019,75990.0,KÄ,1.0,man.
107000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,12,no,0,0,1,0,0,0,0,0,0,2,1.5,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,12,36,144,9,144,1,2.25,0.25,90.25,144,4,2323220,2804186882911,False,21,9.0,Tuesday,1987,1550000.0,Rp,273.0,Le
107000.0,0,4,0,1,1,0,,0,1,1,0,2,2,0,3,3,3,3,12,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,12,no,0,0,0,0,0,0,1,0,0,2,1.5,0,1,0,0,0,1,0,1,3,0,0,1,0,0,0,1,0,42,144,1764,9,144,1,2.25,0.25,90.25,1764,4,98736461,66223085125,False,21,9.0,Saturday,1978,99.0,â‚¬,1.0,
225000.0,0,3,0,1,1,0,,0,1,1,1,3,4,1,4,5,5,5,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,5,.66666669,no,11,1,0,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,6,0,36,25,0,4,6.25,0.44444448,36.0,36,2,72972984,8365020845423,False,21,20.1,Wednesday,1975,119.0,$,273.0,Sk
225000.0,0,3,0,1,1,0,,0,1,1,1,3,4,1,4,5,5,5,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,5,.66666669,no,11,0,0,1,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,32,36,1024,25,0,4,6.25,0.44444448,36.0,1024,2,33836584,4796562670459,True,21,105.0,Wednesday,1993,1235.99,â‚¬,7.0,
225000.0,0,3,0,1,1,0,,0,1,1,1,3,4,1,4,5,5,5,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,.66666669,no,11,0,0,0,0,1,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,25,121,625,25,0,4,6.25,0.44444448,36.0,625,2,22524263,4569714836634,False,21,105.0,Friday,1990,119.0,$,1.0,Br
225000.0,0,3,0,1,1,0,,0,1,1,1,3,4,1,4,5,5,5,5,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,5,.66666669,no,11,0,1,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,13,25,169,25,0,4,6.25,0.44444448,36.0,169,2,60658883,8473249255739,True,21,20.1,Saturday,2007,1235.99,â‚¬,285.0,
225000.0,0,3,0,1,1,0,,0,1,1,1,3,4,1,4,5,5,5,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,5,.66666669,no,11,0,1,0,0,0,0,0,0,0,2,2.5,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,62,1,3844,25,0,4,6.25,0.44444448,36.0,3844,2,90328251,9812689040021,True,21,1.0,Thursday,2015,50.0,,453.0,
,1,1,1,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,0,0,1,0,0,0,0,1,4.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,28,121,784,16,36,4,16.0,1.0,72.25,784,3,80602002,6153774517732,True,21,1.0,Saturday,2005,119.0,$,1.0,kn
,1,1,1,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,1,0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,4,0,16,16,36,4,16.0,1.0,72.25,16,3,67814800,2029563532559,,22,5.0,Sunday,2021,15130.0,Ð ,1.0,
,1,1,1,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,1,0,0,0,0,0,0,0,0,1,4.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,7,0,49,16,36,4,16.0,1.0,72.25,49,3,65882382,2707260301424,True,22,9.0,Friday,1984,50.0,,1.0,Br
,1,1,1,1,1,0,,2,1,3,0,1,1,2,2,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,6,no,0,0,1,0,0,0,0,0,0,1,4.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,35,36,1225,16,36,4,16.0,1.0,72.25,1225,3,91085214,2397317831228,True,21,5.0,Tuesday,2009,99.0,â‚¬,1.0,Le
40000.0,0,3,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,no,5,no,0,1,0,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,51,25,2601,4,25,0,4.0,0.0,25.0,2601,2,42607106,5530138869606,False,22,20.1,Sunday,2012,1235.99,â‚¬,1.0,kn
40000.0,0,3,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,no,5,no,0,1,0,0,0,0,0,0,0,1,2.0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,53,25,2809,4,25,0,4.0,0.0,25.0,2809,2,87938876,9232945200370,True,22,5.0,Friday,1978,119.0,$,386.0,kn
,0,4,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,yes,no,6,0,0,1,0,0,0,0,0,0,2,1.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,54,36,2916,4,0,1,1.0,1.0,36.0,2916,2,72892053,791067142801,True,22,1.0,Friday,1993,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,
,0,4,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,yes,no,6,0,0,0,1,0,0,0,0,0,2,1.0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,1,0,15,49,225,4,0,1,1.0,1.0,36.0,225,2,76844041,4692358114636,False,22,1.0,Tuesday,1970,119.0,$,1.0,Le
108000.0,0,3,0,1,1,0,,0,0,0,0,1,1,0,1,1,1,1,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,no,no,15,0,0,0,0,0,0,0,1,0,1,1.0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,29,225,841,1,0,0,1.0,0.0,225.0,841,4,96060049,7669187767620,False,21,5.0,Thursday,1972,99.0,â‚¬,9.0,Le
